REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,METRIC,METRIC_NAME,METRIC_VALUE
01/04/2025,30/04/2025,Latest Available Data,Age Group,UNKNOWN,UNKNOWN,NONE,NONE,ASD25,Median waiting time in days of patients with an open suspected autism referral where their first care contact was in the quarter,*
01/04/2025,30/04/2025,Latest Available Data,Age Group,UNKNOWN,UNKNOWN,NONE,NONE,ASD26,Number of open referrals of patients with an open suspected autism referral where their first care contact was in the quarter,*
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD12,Number of new suspected autism referrals in the month,4195
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD13,Number of closed suspected autism referrals in the month,2720
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD16,Number of patients with an open suspected autism referral in the month,77880
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD16a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks,69825
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",1212
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",1087
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD18,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,2095
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD18a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,10885
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD18b,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,57320
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD19,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD19a,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,16
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD19b,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,82
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD20,Number of patients which have an open suspected autism referral in the month receiving at least one care contact in the month,3435
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD21,Number of patients with an open suspected autism referral receiving an autism diagnosis in the month,485
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD23,Number of patients with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,50
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD24,Number of patients with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,60
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD25,Median waiting time in days of patients with an open suspected autism referral where their first care contact was in the quarter,621
01/04/2025,30/04/2025,Latest Available Data,Age Group,Under 10,People aged under 10,NONE,NONE,ASD26,Number of open referrals of patients with an open suspected autism referral where their first care contact was in the quarter,4340
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD12,Number of new suspected autism referrals in the month,15284
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD12a,Number of new suspected autism referrals for those aged 0 to 17 in the month,8328
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD12b,Number of new suspected autism referrals for those aged 18 and over in the month,6956
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD13,Number of closed suspected autism referrals in the month,11291
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD13a,Number of closed suspected autism referrals for those aged 0 to 17 in the month,5824
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD13b,Number of closed suspected autism referrals for those aged 18 and over in the month,5467
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD16,Number of patients with an open suspected autism referral in the month,246321
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD16a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks,218563
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD16b,Number of patients aged 0 to 17 with an open suspected autism referral in the month,147222
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD16c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks,131455
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD16d,Number of patients aged 18 and over with an open suspected autism referral in the month,99230
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD16e,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks,87138
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",436.043424
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",386.9055374
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD16h,"Number of patients aged 0 to 17 with an open suspected autism referral in the month per 100,000 of the population",1250.336955
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD16i,"Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",1116.429911
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD16j,"Number of patients aged 18 and over with an open suspected autism referral in the month per 100,000 of the population",221.9144488
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD16k,"Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",194.8723293
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD18,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,7966
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD18a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,29562
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD18b,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,182058
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD18c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4794
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD18d,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3172
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD18e,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,20490
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD18f,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,106829
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD18g,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,9073
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD18h,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,75246
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD19,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3.644715711
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD19a,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,13.52561962
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD19b,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,83.29772194
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD19c,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3.646875357
01/04/2025,30/04/2025,Latest Available Data,England,England,England,NONE,NONE,ASD19d,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3.640202897
